,Year,Institution_ID,Source_ID,Variant_Label,Experiment_ID,Annual_Mean_Temp
111,2011,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,14.85262946876839
112,2012,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,14.907288134731486
113,2013,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.14991838885196
114,2014,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.352614267894188
115,2015,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.27630307158995
116,2016,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.459811845203754
117,2017,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.436438791993622
118,2018,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.475240877342863
119,2019,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.386537535024246
120,2020,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.419485689771271
121,2021,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.535507656368551
122,2022,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.47396237135861
123,2023,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.61575088004912
124,2024,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.782838474721537
125,2025,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.941573282857078
126,2026,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.883207468736705
127,2027,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.769366857352017
128,2028,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.720697248591735
129,2029,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.765257306292801
130,2030,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.85033661277292
131,2031,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.03229370018234
132,2032,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.830726530139112
133,2033,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,15.993740869795682
134,2034,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.115596917876527
135,2035,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.014832208109095
136,2036,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.145430834308904
137,2037,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.4462693759344
138,2038,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.430804999727403
139,2039,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.31001765302733
140,2040,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.414637567832337
141,2041,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.419365220685847
142,2042,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.42016229080464
143,2043,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.603720569118302
144,2044,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.721135360593472
145,2045,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.527693860371347
146,2046,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.593739907856044
147,2047,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.7574478466225
148,2048,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.801042508842706
149,2049,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.872920933357268
150,2050,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.822994887932015
151,2051,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,16.87296061543138
152,2052,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.13596093264545
153,2053,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.100126719262796
154,2054,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.11463128268888
155,2055,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.24249722717931
156,2056,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.264488779019036
157,2057,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.34267919043559
158,2058,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.387237799715987
159,2059,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.559030219669264
160,2060,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.737635547352482
161,2061,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.62551403658428
162,2062,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.73460577361449
163,2063,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.864795932103757
164,2064,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.911710723379304
165,2065,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.026820467080864
166,2066,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.205151516165895
167,2067,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,17.974751630662634
168,2068,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.21061531770216
169,2069,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.219323193997976
170,2070,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.252515526855053
171,2071,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.54447766297922
172,2072,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.469215946922137
173,2073,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.629199184946323
174,2074,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.774332883553903
175,2075,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.935582583871852
176,2076,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.77778045719448
177,2077,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.917342913810636
178,2078,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.009387859040935
179,2079,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,18.96193725932395
180,2080,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.036493240334845
181,2081,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.26331637811228
182,2082,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.258399095113628
183,2083,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.25923157096513
184,2084,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.43849916655085
185,2085,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.596451265352055
186,2086,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.667279955974674
187,2087,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.566346507157153
188,2088,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.755168362350716
189,2089,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.952879417945233
190,2090,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,19.87715097906114
191,2091,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.129587977284185
192,2092,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.00597650309319
193,2093,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.100743686371633
194,2094,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.147833433353167
195,2095,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.27023936609781
196,2096,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.39805402156959
197,2097,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.31557188701103
198,2098,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.367927862718634
199,2099,MOHC,HadGEM3-GC3.05,r001i1p01554,rcp85,20.73480203702207
0,1900,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.405356779118241
1,1901,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.30293998539878
2,1902,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.195316963752132
3,1903,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.08884771695527
4,1904,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.098332060728843
5,1905,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.089516500773671
6,1906,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.143235604535315
7,1907,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.263198033335733
8,1908,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.416874496102816
9,1909,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.412420859897905
10,1910,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.323209864636778
11,1911,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.240120184231126
12,1912,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.406756132573486
13,1913,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.3563268500886
14,1914,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.363785560593351
15,1915,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.476725813209235
16,1916,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.370049587316233
17,1917,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.301763898109956
18,1918,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.349610847156354
19,1919,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.583839782189088
20,1920,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.718780728848813
21,1921,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.627076558150037
22,1922,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.572533214477843
23,1923,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.581745756751017
24,1924,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.622771934470208
25,1925,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.614053747245022
26,1926,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.588103765152125
27,1927,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.507053944576668
28,1928,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.52788216192514
29,1929,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.738713687747895
30,1930,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.798793391710722
31,1931,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.737031167270656
32,1932,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.80670627223889
33,1933,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.610486330014078
34,1934,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.658005460434175
35,1935,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.64902327590672
36,1936,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.679907995807637
37,1937,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.542127346380633
38,1938,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.532775992454525
39,1939,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.523744499430519
40,1940,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.398055114743974
41,1941,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.385131667818847
42,1942,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.515382428258706
43,1943,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.651528663445163
44,1944,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.71447231665418
45,1945,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.574826114086752
46,1946,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.607208615701355
47,1947,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.688930659439825
48,1948,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.762780605783169
49,1949,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.739621604778394
50,1950,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.815472690809756
51,1951,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.756209772490955
52,1952,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.682591592923366
53,1953,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.85228249264012
54,1954,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.733774285726033
55,1955,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.710860233763206
56,1956,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.641754386894272
57,1957,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.701806765895236
58,1958,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.701971663863242
59,1959,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.6761612231517
60,1960,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.649484189547074
61,1961,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.62292297049405
62,1962,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.684877639428342
63,1963,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.819496448015293
64,1964,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.707622945875135
65,1965,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.630491685535672
66,1966,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.574336591241504
67,1967,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.610158405696737
68,1968,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.678923259619973
69,1969,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.463550635239386
70,1970,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.301511841996636
71,1971,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.439130366849511
72,1972,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.546267499864458
73,1973,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.389833251372025
74,1974,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.350558502490896
75,1975,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.518254675680376
76,1976,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.557034966374227
77,1977,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.45590289405555
78,1978,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.585596018257599
79,1979,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.61622353704143
80,1980,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.558573817643358
81,1981,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.45882485712517
82,1982,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.430122648128608
83,1983,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.509028025441763
84,1984,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.681513563468107
85,1985,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.488759901885473
86,1986,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.45335286998777
87,1987,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.497771797891113
88,1988,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.54329876031935
89,1989,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.62156832606325
90,1990,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.599753542250582
91,1991,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.644630451682895
92,1992,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.473713662194191
93,1993,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.484635202495852
94,1994,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.468933350403987
95,1995,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.543942305458346
96,1996,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.698333541347198
97,1997,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.762433407454743
98,1998,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.666001630136437
99,1999,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.681828626049336
100,2000,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.772871223104245
101,2001,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.942044508405639
102,2002,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.013242066672499
103,2003,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.803562885525954
104,2004,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.859485149917482
105,2005,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.95554563068449
106,2006,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,14.912162429880178
107,2007,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.149046643962409
108,2008,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.273369560086158
109,2009,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.10108424979808
110,2010,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.098133485843741
111,2011,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.325166060972132
112,2012,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.415450737803306
113,2013,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.454323091217569
114,2014,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.5846838950581
115,2015,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.393179012634986
116,2016,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.385588801767213
117,2017,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.553075833940555
118,2018,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.579537911002177
119,2019,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.575429338136395
120,2020,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.685511693497133
121,2021,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.73060288433115
122,2022,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.624918714595902
123,2023,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.686772057266642
124,2024,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.782033987381446
125,2025,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.803716520439687
126,2026,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.971647987833613
127,2027,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.954191509748844
128,2028,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.946827985723926
129,2029,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.85614115731858
130,2030,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.864676163316235
131,2031,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,15.97103669912626
132,2032,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.00057299098636
133,2033,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.075904939680356
134,2034,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.080429858326017
135,2035,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.165779925146676
136,2036,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.369985407805732
137,2037,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.416429983432185
138,2038,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.28149178917963
139,2039,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.270735619386038
140,2040,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.575256386251436
141,2041,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.640139467437006
142,2042,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.53694810074662
143,2043,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.58730885477127
144,2044,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.59908535573388
145,2045,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.62801263688905
146,2046,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.642586896877393
147,2047,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.78104559198301
148,2048,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.775890926108573
149,2049,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,16.896796632168925
150,2050,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.062769262808896
151,2051,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.186013600372007
152,2052,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.167668566386578
153,2053,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.149809306971544
154,2054,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.124065407997822
155,2055,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.15404953975609
156,2056,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.264057237002543
157,2057,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.45878087749665
158,2058,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.507920944758276
159,2059,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.486867575456476
160,2060,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.513440667936703
161,2061,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.664751225965283
162,2062,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.69730579297881
163,2063,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.717370129780026
164,2064,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.730289031127406
165,2065,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.84869029816279
166,2066,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.800048805485375
167,2067,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,17.89372796652928
168,2068,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.126831324778408
169,2069,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.202864863917295
170,2070,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.212596793233224
171,2071,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.11154158036891
172,2072,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.273695819825093
173,2073,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.419658715185403
174,2074,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.52419067520756
175,2075,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.329011601638573
176,2076,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.444388654360278
177,2077,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.722725076265057
178,2078,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.5927925310388
179,2079,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.55325283403781
180,2080,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.711696539053808
181,2081,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.708536571198717
182,2082,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.865234333804406
183,2083,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.013324346003206
184,2084,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.918427271702114
185,2085,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.00505588289663
186,2086,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.034698880885006
187,2087,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,18.979092960513636
188,2088,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.157542335844916
189,2089,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.196115167837444
190,2090,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.243482666577602
191,2091,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.365047995946906
192,2092,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.35970444307925
193,2093,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.183579253351578
194,2094,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.3418764744377
195,2095,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.49665963345979
196,2096,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.491675684089486
197,2097,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.483766115809654
198,2098,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.549370040440703
199,2099,MOHC,HadGEM3-GC3.05,r001i1p01935,rcp85,19.88627527314317
0,1900,MOHC,CNRM-CM5,r1i1p1,rcp85,13.648745289018441
1,1901,MOHC,CNRM-CM5,r1i1p1,rcp85,13.66045628018344
2,1902,MOHC,CNRM-CM5,r1i1p1,rcp85,13.696413860055566
3,1903,MOHC,CNRM-CM5,r1i1p1,rcp85,13.391198356604948
4,1904,MOHC,CNRM-CM5,r1i1p1,rcp85,13.38169129266376
5,1905,MOHC,CNRM-CM5,r1i1p1,rcp85,13.362681726898856
6,1906,MOHC,CNRM-CM5,r1i1p1,rcp85,13.332790693203433
7,1907,MOHC,CNRM-CM5,r1i1p1,rcp85,13.413941072384047
8,1908,MOHC,CNRM-CM5,r1i1p1,rcp85,13.606140144474724
9,1909,MOHC,CNRM-CM5,r1i1p1,rcp85,13.393888358317882
10,1910,MOHC,CNRM-CM5,r1i1p1,rcp85,13.546321207126434
11,1911,MOHC,CNRM-CM5,r1i1p1,rcp85,13.490375926093916
12,1912,MOHC,CNRM-CM5,r1i1p1,rcp85,13.33422313849209
13,1913,MOHC,CNRM-CM5,r1i1p1,rcp85,13.114617450904623
14,1914,MOHC,CNRM-CM5,r1i1p1,rcp85,13.228662512983709
15,1915,MOHC,CNRM-CM5,r1i1p1,rcp85,13.3432357610943
16,1916,MOHC,CNRM-CM5,r1i1p1,rcp85,13.369700383679941
17,1917,MOHC,CNRM-CM5,r1i1p1,rcp85,13.41591817178647
18,1918,MOHC,CNRM-CM5,r1i1p1,rcp85,13.217222502397894
19,1919,MOHC,CNRM-CM5,r1i1p1,rcp85,13.260642921273751
20,1920,MOHC,CNRM-CM5,r1i1p1,rcp85,13.483218085618985
21,1921,MOHC,CNRM-CM5,r1i1p1,rcp85,13.355141291559976
22,1922,MOHC,CNRM-CM5,r1i1p1,rcp85,13.554336312893101
23,1923,MOHC,CNRM-CM5,r1i1p1,rcp85,13.33878080352549
24,1924,MOHC,CNRM-CM5,r1i1p1,rcp85,13.4510291783691
25,1925,MOHC,CNRM-CM5,r1i1p1,rcp85,13.422360071572866
26,1926,MOHC,CNRM-CM5,r1i1p1,rcp85,13.496478743211988
27,1927,MOHC,CNRM-CM5,r1i1p1,rcp85,13.47284919268027
28,1928,MOHC,CNRM-CM5,r1i1p1,rcp85,13.46089624664909
29,1929,MOHC,CNRM-CM5,r1i1p1,rcp85,13.315442366803182
30,1930,MOHC,CNRM-CM5,r1i1p1,rcp85,13.41794881283846
